ID,ICR_chr,ICR_start,ICR_end,ICR_id,CpG_chr,CpG_start,CpG_end,Number_of_somatic_tissue,smatic_tissue_list,Brain_found,Liver_found,Kidney_found,Assay_Design_Id,Top_Sequence,Locus_Name,DesignQC,,,,DesignQC
1444,1,244048598,244048661,ICR_105,1,244048656,244048657,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
1530,2,11106,11299,ICR_111,2,11192,11193,3,"1,2,3",1,1,1,,,cg02293314,CGdb - Multimapper,,,,
1531,2,11106,11299,ICR_111,2,11197,11198,3,"1,2,3",1,1,1,,,cg02293315,CGdb - Multimapper,,,,
1532,2,11106,11299,ICR_111,2,11199,11200,3,"1,2,3",1,1,1,,,cg02293316,CGdb - Multimapper,,,,
1533,2,11106,11299,ICR_111,2,11203,11204,3,"1,2,3",1,1,1,,,cg02293317,CGdb - Multimapper,,,,
1534,2,11106,11299,ICR_111,2,11205,11206,3,"1,2,3",1,1,1,,,cg02293318,CGdb - Multimapper,,,,
1535,2,11106,11299,ICR_111,2,11211,11212,3,"1,2,3",1,1,1,,,cg02293319,CGdb - Multimapper,,,,
1536,2,11106,11299,ICR_111,2,11221,11222,3,"1,2,3",1,1,1,,,cg02293314,CGdb - Multimapper,,,,
1537,2,11106,11299,ICR_111,2,11226,11227,3,"1,2,3",1,1,1,,,cg02293315,CGdb - Multimapper,,,,
1538,2,11106,11299,ICR_111,2,11228,11229,3,"1,2,3",1,1,1,,,cg02293316,CGdb - Multimapper,,,,
1539,2,11106,11299,ICR_111,2,11232,11233,3,"1,2,3",1,1,1,,,cg02293317,CGdb - Multimapper,,,,
1540,2,11106,11299,ICR_111,2,11234,11235,3,"1,2,3",1,1,1,,,cg02293318,CGdb - Multimapper,,,,
1541,2,11106,11299,ICR_111,2,11240,11241,3,"1,2,3",1,1,1,,,cg02293319,CGdb - Multimapper,,,,
1794,2,90245081,90245412,ICR_127,2,90245174,90245175,1,1,1,0,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1796,2,90245081,90245412,ICR_127,2,90245182,90245183,1,1,1,0,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1798,2,90245081,90245412,ICR_127,2,90245185,90245186,1,1,1,0,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1800,2,90245081,90245412,ICR_127,2,90245192,90245193,2,"1,2",1,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1802,2,90245081,90245412,ICR_127,2,90245200,90245201,2,"1,2",1,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1804,2,90245081,90245412,ICR_127,2,90245203,90245204,2,"1,2",1,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1806,2,90245081,90245412,ICR_127,2,90245205,90245206,2,"1,2",1,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1808,2,90245081,90245412,ICR_127,2,90245208,90245209,2,"1,2",1,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1810,2,90245081,90245412,ICR_127,2,90245211,90245212,2,"1,2",1,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1812,2,90245081,90245412,ICR_127,2,90245218,90245219,2,"1,2",1,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1814,2,90245081,90245412,ICR_127,2,90245226,90245227,2,"1,2",1,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1816,2,90245081,90245412,ICR_127,2,90245236,90245237,1,1,1,0,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1818,2,90245081,90245412,ICR_127,2,90245244,90245245,1,1,1,0,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1820,2,90245081,90245412,ICR_127,2,90245247,90245248,1,1,1,0,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1822,2,90245081,90245412,ICR_127,2,90245254,90245255,1,1,1,0,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1824,2,90245081,90245412,ICR_127,2,90245262,90245263,1,1,1,0,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1826,2,90245081,90245412,ICR_127,2,90245265,90245266,1,1,1,0,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1828,2,90245081,90245412,ICR_127,2,90245267,90245268,2,"1,2",1,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1830,2,90245081,90245412,ICR_127,2,90245273,90245274,1,1,1,0,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1832,2,90245081,90245412,ICR_127,2,90245288,90245289,1,1,1,0,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1834,2,90245081,90245412,ICR_127,2,90245291,90245292,1,1,1,0,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1836,2,90245081,90245412,ICR_127,2,90245298,90245299,1,1,1,0,0,,,,CG - Submitted - discrepant Ref Genome,,,,
1864,2,91459090,91459930,ICR_129,2,91459517,91459518,3,"1,2,3",1,1,1,,,cg03137167,CGdb - Multimapper,,,,
1867,2,91459090,91459930,ICR_129,2,91459908,91459909,3,"1,2,3",1,1,1,,,cg03134879,CGdb - Multimapper,,,,
1868,2,91459090,91459930,ICR_129,2,91459924,91459925,3,"1,2,3",1,1,1,,,cg03134878,CGdb - Multimapper,,,,
1869,2,91459090,91459930,ICR_129,2,91459929,91459930,3,"1,2,3",1,1,1,,,cg03134877,CGdb - Multimapper,,,,
1879,2,91940731,91945010,ICR_131,2,91941881,91941882,3,"1,2,3",1,1,1,,,cg03141099,CGdb - Multimapper,,,,
1881,2,91940731,91945010,ICR_131,2,91942677,91942678,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
1883,2,91940731,91945010,ICR_131,2,91942905,91942906,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
2244,2,161340716,161341095,ICR_158,2,161341049,161341050,2,"1,2",1,1,0,,,cg03724583,CGdb - Multimapper,,,,
2245,2,161340716,161341095,ICR_158,2,161341050,161341051,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
2246,2,161340716,161341095,ICR_158,2,161341059,161341060,2,"1,2",1,1,0,,,cg03724584,CGdb - Multimapper,,,,
2247,2,161340716,161341095,ICR_158,2,161341060,161341061,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
2248,2,161340716,161341095,ICR_158,2,161341065,161341066,2,"1,2",1,1,0,,,cg03724585,CGdb - Multimapper,,,,
2249,2,161340716,161341095,ICR_158,2,161341066,161341067,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
2250,2,161340716,161341095,ICR_158,2,161341076,161341077,2,"1,2",1,1,0,,,cg03724586,CGdb - Multimapper,,,,
2251,2,161340716,161341095,ICR_158,2,161341077,161341078,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
2252,2,161340716,161341095,ICR_158,2,161341092,161341093,2,"1,2",1,1,0,,,cg03724587,CGdb - Multimapper,,,,
2253,2,161340716,161341095,ICR_158,2,161341093,161341094,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
2254,2,161340716,161341095,ICR_158,2,161341094,161341095,2,"1,2",1,1,0,,,cg03724588,CGdb - Multimapper,,,,
2339,2,206250433,206252905,ICR_165,2,206250875,206250876,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
2341,2,206250433,206252905,ICR_165,2,206250877,206250878,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
2343,2,206250433,206252905,ICR_165,2,206250883,206250884,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
2345,2,206250433,206252905,ICR_165,2,206250891,206250892,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
2347,2,206250433,206252905,ICR_165,2,206250900,206250901,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
2349,2,206250433,206252905,ICR_165,2,206250907,206250908,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
2351,2,206250433,206252905,ICR_165,2,206250917,206250918,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
2353,2,206250433,206252905,ICR_165,2,206250939,206250940,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
2387,2,206250433,206252905,ICR_165,2,206252308,206252309,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
2412,2,206253064,206254113,ICR_166,2,206253480,206253481,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
2414,2,206253064,206254113,ICR_166,2,206253500,206253501,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
2416,2,206253064,206254113,ICR_166,2,206253504,206253505,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
2423,2,206253064,206254113,ICR_166,2,206253564,206253565,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
2425,2,206253064,206254113,ICR_166,2,206253570,206253571,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
2427,2,206253064,206254113,ICR_166,2,206253588,206253589,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
2548,2,206268137,206268603,ICR_174,2,206268271,206268272,3,"1,2,3",1,1,1,,,cg04055906,CGdb - Multimapper,,,,
2827,3,23918444,23918675,ICR_196,3,23918509,23918510,3,"1,2,3",1,1,1,,,cg04656602,CGdb - Multimapper,,,,
2997,3,75668913,75669631,ICR_210,3,75669097,75669098,3,"1,2,3",1,1,1,,,cg05127317,CGdb - Multimapper,,,,
2998,3,75668913,75669631,ICR_210,3,75669105,75669106,3,"1,2,3",1,1,1,,,cg05127318,CGdb - Multimapper,,,,
3115,3,125596053,125596150,ICR_216,3,125596063,125596064,3,"1,2,3",1,1,1,,,cg05454015,CGdb - Multimapper,,,,
3116,3,125596053,125596150,ICR_216,3,125596077,125596078,3,"1,2,3",1,1,1,,,cg00032461,CGdb - Multimapper,,,,
3117,3,125596053,125596150,ICR_216,3,125596084,125596085,3,"1,2,3",1,1,1,,,cg05454016,CGdb - Multimapper,,,,
3126,3,128152943,128153045,ICR_217,3,128152943,128152944,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3128,3,128152943,128153045,ICR_217,3,128152949,128152950,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3130,3,128152943,128153045,ICR_217,3,128152957,128152958,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3132,3,128152943,128153045,ICR_217,3,128152966,128152967,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3134,3,128152943,128153045,ICR_217,3,128152972,128152973,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3136,3,128152943,128153045,ICR_217,3,128152983,128152984,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3138,3,128152943,128153045,ICR_217,3,128152992,128152993,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3140,3,128152943,128153045,ICR_217,3,128153001,128153002,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3329,3,192155034,192155319,ICR_232,3,192155045,192155046,3,"1,2,3",1,1,1,,,cg02533203,CGdb - Multimapper,,,,
3330,3,192155034,192155319,ICR_232,3,192155054,192155055,3,"1,2,3",1,1,1,,,cg02533204,CGdb - Multimapper,,,,
3342,3,192155034,192155319,ICR_232,3,192155201,192155202,3,"1,2,3",1,1,1,,,cg05989359,CGdb - Multimapper,,,,
3399,4,1046483,1046702,ICR_237,4,1046493,1046494,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3401,4,1046483,1046702,ICR_237,4,1046515,1046516,2,"2,3",0,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3402,4,1046483,1046702,ICR_237,4,1046537,1046538,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3403,4,1046483,1046702,ICR_237,4,1046548,1046549,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3404,4,1046483,1046702,ICR_237,4,1046559,1046560,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3405,4,1046483,1046702,ICR_237,4,1046570,1046571,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3407,4,1046483,1046702,ICR_237,4,1046592,1046593,2,"2,3",0,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3409,4,1046483,1046702,ICR_237,4,1046614,1046615,2,"2,3",0,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3411,4,1046483,1046702,ICR_237,4,1046625,1046626,2,"2,3",0,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3412,4,1046483,1046702,ICR_237,4,1046647,1046648,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3413,4,1046483,1046702,ICR_237,4,1046658,1046659,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3414,4,1046483,1046702,ICR_237,4,1046680,1046681,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3415,4,1046483,1046702,ICR_237,4,1046691,1046692,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3416,4,1046483,1046702,ICR_237,4,1046701,1046702,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3627,4,49109121,49109481,ICR_257,4,49109166,49109167,3,"1,2,3",1,1,1,,,cg06547307,CGdb - Multimapper,,,,
3628,4,49109121,49109481,ICR_257,4,49109180,49109181,3,"1,2,3",1,1,1,,,cg06547308,CGdb - Multimapper,,,,
3629,4,49109121,49109481,ICR_257,4,49109226,49109227,3,"1,2,3",1,1,1,,,cg06547309,CGdb - Multimapper,,,,
3630,4,49109121,49109481,ICR_257,4,49109240,49109241,3,"1,2,3",1,1,1,,,cg06547310,CGdb - Multimapper,,,,
3631,4,49109121,49109481,ICR_257,4,49109295,49109296,3,"1,2,3",1,1,1,,,cg06547311,CGdb - Multimapper,,,,
3632,4,49109121,49109481,ICR_257,4,49109400,49109401,3,"1,2,3",1,1,1,,,cg06547312,CGdb - Multimapper,,,,
3633,4,49109121,49109481,ICR_257,4,49109449,49109450,3,"1,2,3",1,1,1,,,cg06547313,CGdb - Multimapper,,,,
3634,4,49109121,49109481,ICR_257,4,49109480,49109481,3,"1,2,3",1,1,1,,,cg06547314,CGdb - Multimapper,,,,
3640,4,49166180,49166547,ICR_258,4,49166493,49166494,3,"1,2,3",1,1,1,,,cg06548362,CGdb - Multimapper,,,,
3641,4,49166180,49166547,ICR_258,4,49166546,49166547,3,"1,2,3",1,1,1,,,cg06548364,CGdb - Multimapper,,,,
3642,4,49177791,49178205,ICR_259,4,49177844,49177845,3,"1,2,3",1,1,1,,,cg06548467,CGdb - Multimapper,,,,
3653,4,49192403,49192770,ICR_260,4,49192574,49192575,3,"1,2,3",1,1,1,,,cg06548633,CGdb - Multimapper,,,,
3664,4,49229452,49230196,ICR_261,4,49230195,49230196,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
3666,4,49265753,49267308,ICR_262,4,49265977,49265978,3,"1,2,3",1,1,1,,,cg06549202,CGdb - Multimapper,,,,
3667,4,49265753,49267308,ICR_262,4,49266095,49266096,3,"1,2,3",1,1,1,,,cg06549203,CGdb - Multimapper,,,,
3668,4,49265753,49267308,ICR_262,4,49266205,49266206,3,"1,2,3",1,1,1,,,cg06549204,CGdb - Multimapper,,,,
3669,4,49265753,49267308,ICR_262,4,49266209,49266210,3,"1,2,3",1,1,1,,,cg06549205,CGdb - Multimapper,,,,
3670,4,49265753,49267308,ICR_262,4,49266585,49266586,3,"1,2,3",1,1,1,,,cg06549206,CGdb - Multimapper,,,,
3671,4,49265753,49267308,ICR_262,4,49266596,49266597,3,"1,2,3",1,1,1,,,cg06549207,CGdb - Multimapper,,,,
3677,4,49265753,49267308,ICR_262,4,49266972,49266973,3,"1,2,3",1,1,1,,,cg06549213,CGdb - Multimapper,,,,
3678,4,49265753,49267308,ICR_262,4,49267037,49267038,3,"1,2,3",1,1,1,,,cg06549214,CGdb - Multimapper,,,,
3679,4,49265753,49267308,ICR_262,4,49267307,49267308,3,"1,2,3",1,1,1,,,cg06549215,CGdb - Multimapper,,,,
3680,4,49270757,49270848,ICR_263,4,49270771,49270772,3,"1,2,3",1,1,1,,,cg06549261,CGdb - Multimapper,,,,
3681,4,49270757,49270848,ICR_263,4,49270784,49270785,3,"1,2,3",1,1,1,,,cg06549262,CGdb - Multimapper,,,,
3682,4,49270757,49270848,ICR_263,4,49270792,49270793,3,"1,2,3",1,1,1,,,cg06549263,CGdb - Multimapper,,,,
3683,4,49270757,49270848,ICR_263,4,49270795,49270796,3,"1,2,3",1,1,1,,,cg06549264,CGdb - Multimapper,,,,
3684,4,49270757,49270848,ICR_263,4,49270816,49270817,3,"1,2,3",1,1,1,,,cg06549265,CGdb - Multimapper,,,,
3685,4,49270757,49270848,ICR_263,4,49270826,49270827,3,"1,2,3",1,1,1,,,cg06549266,CGdb - Multimapper,,,,
3686,4,49270757,49270848,ICR_263,4,49270828,49270829,3,"1,2,3",1,1,1,,,cg06549267,CGdb - Multimapper,,,,
3687,4,49270757,49270848,ICR_263,4,49270847,49270848,3,"1,2,3",1,1,1,,,cg06549268,CGdb - Multimapper,,,,
3691,4,49298644,49298769,ICR_264,4,49298768,49298769,3,"1,2,3",1,1,1,,,cg06549553,CGdb - Multimapper,,,,
3694,4,49603848,49604494,ICR_265,4,49604051,49604052,3,"1,2,3",1,1,1,,,cg06551290,CGdb - Multimapper,,,,
3696,4,49603848,49604494,ICR_265,4,49604188,49604189,3,"1,2,3",1,1,1,,,cg06548633,CGdb - Multimapper,,,,
3697,4,49603848,49604494,ICR_265,4,49604269,49604270,3,"1,2,3",1,1,1,,,cg06551292,CGdb - Multimapper,,,,
3698,4,49603848,49604494,ICR_265,4,49604296,49604297,3,"1,2,3",1,1,1,,,cg06551293,CGdb - Multimapper,,,,
3699,4,49603848,49604494,ICR_265,4,49604319,49604320,3,"1,2,3",1,1,1,,,cg06551294,CGdb - Multimapper,,,,
3701,4,49603848,49604494,ICR_265,4,49604493,49604494,3,"1,2,3",1,1,1,,,cg06548628,CGdb - Multimapper,,,,
3919,4,91791367,91792040,ICR_276,4,91791609,91791610,3,"1,2,3",1,1,1,,,cg00732472,CGdb - Multimapper,,,,
3920,4,91791367,91792040,ICR_276,4,91791613,91791614,3,"1,2,3",1,1,1,,,cg00732471,CGdb - Multimapper,,,,
3921,4,91791367,91792040,ICR_276,4,91791630,91791631,3,"1,2,3",1,1,1,,,cg00732470,CGdb - Multimapper,,,,
3994,4,150809860,150809929,ICR_280,4,150809864,150809865,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
3996,4,150809860,150809929,ICR_280,4,150809869,150809870,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
3998,4,150809860,150809929,ICR_280,4,150809874,150809875,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
4000,4,150809860,150809929,ICR_280,4,150809879,150809880,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
4002,4,150809860,150809929,ICR_280,4,150809884,150809885,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
4004,4,150809860,150809929,ICR_280,4,150809889,150809890,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
4006,4,150809860,150809929,ICR_280,4,150809894,150809895,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
4008,4,150809860,150809929,ICR_280,4,150809899,150809900,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
4010,4,150809860,150809929,ICR_280,4,150809904,150809905,2,"2,3",0,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
4012,4,150809860,150809929,ICR_280,4,150809909,150809910,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
4111,4,190021742,190021948,ICR_290,4,190021756,190021757,3,"1,2,3",1,1,1,,,cg07540831,CGdb - Multimapper,,,,
4112,4,190021742,190021948,ICR_290,4,190021765,190021766,3,"1,2,3",1,1,1,,,cg07540832,CGdb - Multimapper,,,,
4113,4,190021742,190021948,ICR_290,4,190021786,190021787,3,"1,2,3",1,1,1,,,cg07540833,CGdb - Multimapper,,,,
4129,4,190021742,190021948,ICR_290,4,190021915,190021916,3,"1,2,3",1,1,1,,,cg07540849,CGdb - Multimapper,,,,
4130,4,190021742,190021948,ICR_290,4,190021920,190021921,3,"1,2,3",1,1,1,,,cg07540850,CGdb - Multimapper,,,,
4131,4,190021742,190021948,ICR_290,4,190021924,190021925,3,"1,2,3",1,1,1,,,cg07540851,CGdb - Multimapper,,,,
4132,4,190021742,190021948,ICR_290,4,190021933,190021934,3,"1,2,3",1,1,1,,,cg07540852,CGdb - Multimapper,,,,
4133,4,190021742,190021948,ICR_290,4,190021938,190021939,3,"1,2,3",1,1,1,,,cg07540853,CGdb - Multimapper,,,,
4134,4,190021742,190021948,ICR_290,4,190021941,190021942,3,"1,2,3",1,1,1,,,cg07540854,CGdb - Multimapper,,,,
4135,4,190021742,190021948,ICR_290,4,190021947,190021948,3,"1,2,3",1,1,1,,,cg07540855,CGdb - Multimapper,,,,
4150,4,190066841,190066973,ICR_292,4,190066845,190066846,3,"1,2,3",1,1,1,,,cg07541705,CGdb - Multimapper,,,,
4151,4,190066841,190066973,ICR_292,4,190066851,190066852,3,"1,2,3",1,1,1,,,cg07541706,CGdb - Multimapper,,,,
4152,4,190066841,190066973,ICR_292,4,190066869,190066870,3,"1,2,3",1,1,1,,,cg07541707,CGdb - Multimapper,,,,
4153,4,190066841,190066973,ICR_292,4,190066879,190066880,3,"1,2,3",1,1,1,,,cg07541708,CGdb - Multimapper,,,,
4154,4,190066841,190066973,ICR_292,4,190066892,190066893,3,"1,2,3",1,1,1,,,cg07541709,CGdb - Multimapper,,,,
4155,4,190066841,190066973,ICR_292,4,190066899,190066900,3,"1,2,3",1,1,1,,,cg07541710,CGdb - Multimapper,,,,
4156,4,190066841,190066973,ICR_292,4,190066907,190066908,3,"1,2,3",1,1,1,,,cg07541711,CGdb - Multimapper,,,,
4157,4,190066841,190066973,ICR_292,4,190066910,190066911,3,"1,2,3",1,1,1,,,cg07541712,CGdb - Multimapper,,,,
4158,4,190066841,190066973,ICR_292,4,190066922,190066923,3,"1,2,3",1,1,1,,,cg07541713,CGdb - Multimapper,,,,
4166,4,190085155,190085236,ICR_293,4,190085155,190085156,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
4167,4,190085155,190085236,ICR_293,4,190085159,190085160,3,"1,2,3",1,1,1,,,cg07540849,CGdb - Multimapper,,,,
4168,4,190085155,190085236,ICR_293,4,190085182,190085183,3,"1,2,3",1,1,1,,,cg07541838,CGdb - Multimapper,,,,
4169,4,190085155,190085236,ICR_293,4,190085192,190085193,3,"1,2,3",1,1,1,,,cg07541839,CGdb - Multimapper,,,,
4170,4,190085155,190085236,ICR_293,4,190085198,190085199,3,"1,2,3",1,1,1,,,cg07541840,CGdb - Multimapper,,,,
4171,4,190085155,190085236,ICR_293,4,190085209,190085210,3,"1,2,3",1,1,1,,,cg07541841,CGdb - Multimapper,,,,
4172,4,190085155,190085236,ICR_293,4,190085218,190085219,3,"1,2,3",1,1,1,,,cg07541566,CGdb - Multimapper,,,,
4173,4,190085155,190085236,ICR_293,4,190085225,190085226,3,"1,2,3",1,1,1,,,cg07541567,CGdb - Multimapper,,,,
4174,4,190085155,190085236,ICR_293,4,190085230,190085231,3,"1,2,3",1,1,1,,,cg07541568,CGdb - Multimapper,,,,
4175,4,190085155,190085236,ICR_293,4,190085232,190085233,3,"1,2,3",1,1,1,,,cg07541569,CGdb - Multimapper,,,,
4176,4,190085155,190085236,ICR_293,4,190085235,190085236,3,"1,2,3",1,1,1,,,cg07541570,CGdb - Multimapper,,,,
4177,4,190085786,190085962,ICR_294,4,190085797,190085798,3,"1,2,3",1,1,1,,,cg07541990,CGdb - Multimapper,,,,
4178,4,190085786,190085962,ICR_294,4,190085806,190085807,2,"1,3",1,0,1,,,cg07541991,CGdb - Multimapper,,,,
4179,4,190085786,190085962,ICR_294,4,190085839,190085840,3,"1,2,3",1,1,1,,,cg07541992,CGdb - Multimapper,,,,
4180,4,190085786,190085962,ICR_294,4,190085857,190085858,3,"1,2,3",1,1,1,,,cg07541993,CGdb - Multimapper,,,,
4181,4,190085786,190085962,ICR_294,4,190085859,190085860,3,"1,2,3",1,1,1,,,cg07541994,CGdb - Multimapper,,,,
4182,4,190085786,190085962,ICR_294,4,190085889,190085890,3,"1,2,3",1,1,1,,,cg07541995,CGdb - Multimapper,,,,
4183,4,190085786,190085962,ICR_294,4,190085904,190085905,3,"1,2,3",1,1,1,,,cg07541624,CGdb - Multimapper,,,,
4184,4,190085786,190085962,ICR_294,4,190085928,190085929,3,"1,2,3",1,1,1,,,cg07541625,CGdb - Multimapper,,,,
4185,4,190085786,190085962,ICR_294,4,190085937,190085938,3,"1,2,3",1,1,1,,,cg07541626,CGdb - Multimapper,,,,
4186,4,190085786,190085962,ICR_294,4,190085941,190085942,3,"1,2,3",1,1,1,,,cg07541627,CGdb - Multimapper,,,,
4187,4,190085786,190085962,ICR_294,4,190085943,190085944,3,"1,2,3",1,1,1,,,cg07541628,CGdb - Multimapper,,,,
4188,4,190085786,190085962,ICR_294,4,190085945,190085946,3,"1,2,3",1,1,1,,,cg07541629,CGdb - Multimapper,,,,
4189,4,190085786,190085962,ICR_294,4,190085953,190085954,3,"1,2,3",1,1,1,,,cg07541630,CGdb - Multimapper,,,,
4190,4,190085786,190085962,ICR_294,4,190085961,190085962,3,"1,2,3",1,1,1,,,cg07541631,CGdb - Multimapper,,,,
4191,4,190089486,190089578,ICR_295,4,190089489,190089490,3,"1,2,3",1,1,1,,,cg07542015,CGdb - Multimapper,,,,
4192,4,190089486,190089578,ICR_295,4,190089503,190089504,3,"1,2,3",1,1,1,,,cg07542016,CGdb - Multimapper,,,,
4193,4,190089486,190089578,ICR_295,4,190089519,190089520,3,"1,2,3",1,1,1,,,cg07542017,CGdb - Multimapper,,,,
4194,4,190089486,190089578,ICR_295,4,190089524,190089525,3,"1,2,3",1,1,1,,,cg07542018,CGdb - Multimapper,,,,
4195,4,190089486,190089578,ICR_295,4,190089531,190089532,3,"1,2,3",1,1,1,,,cg07542019,CGdb - Multimapper,,,,
4196,4,190089486,190089578,ICR_295,4,190089534,190089535,3,"1,2,3",1,1,1,,,cg07542020,CGdb - Multimapper,,,,
4197,4,190089486,190089578,ICR_295,4,190089539,190089540,3,"1,2,3",1,1,1,,,cg07542021,CGdb - Multimapper,,,,
4198,4,190089486,190089578,ICR_295,4,190089554,190089555,3,"1,2,3",1,1,1,,,cg07542022,CGdb - Multimapper,,,,
4199,4,190089486,190089578,ICR_295,4,190089557,190089558,3,"1,2,3",1,1,1,,,cg07542023,CGdb - Multimapper,,,,
4200,4,190089486,190089578,ICR_295,4,190089564,190089565,3,"1,2,3",1,1,1,,,cg07542024,CGdb - Multimapper,,,,
4201,4,190089486,190089578,ICR_295,4,190089570,190089571,3,"1,2,3",1,1,1,,,cg07542025,CGdb - Multimapper,,,,
4202,4,190089486,190089578,ICR_295,4,190089577,190089578,3,"1,2,3",1,1,1,,,cg07541907,CGdb - Multimapper,,,,
4203,4,190091776,190091849,ICR_296,4,190091785,190091786,3,"1,2,3",1,1,1,,,cg07541839,CGdb - Multimapper,,,,
4204,4,190091776,190091849,ICR_296,4,190091791,190091792,3,"1,2,3",1,1,1,,,cg07541840,CGdb - Multimapper,,,,
